id,sweep_run_id,did,raw_hex,error_code,sequence
358,2,0067,,7F2231,102
359,2,0068,,7F2231,103
360,2,0069,,7F2231,104
361,2,006A,,7F2231,105
362,2,006B,,7F2231,106
363,2,006C,,7F2231,107
364,2,006D,,7F2231,108
365,2,006E,,7F2231,109
366,2,006F,,7F2231,110
367,2,0070,,7F2231,111
368,2,0071,,7F2231,112
369,2,0072,,7F2231,113
370,2,0073,,7F2231,114
371,2,0074,,7F2231,115
372,2,0075,,7F2231,116
373,2,0076,,7F2231,117
374,2,0077,,7F2231,118
375,2,0078,,7F2231,119
376,2,0079,,7F2231,120
377,2,007A,,7F2231,121
378,2,007B,,7F2231,122
379,2,007C,,7F2231,123
380,2,007D,,7F2231,124
381,2,007E,,7F2231,125
382,2,007F,,7F2231,126
383,2,0080,,7F2231,127
384,2,0081,,7F2231,128
385,2,0082,,7F2231,129
386,2,0083,,7F2231,130
387,2,0084,,7F2231,131
388,2,0085,,7F2231,132
389,2,0086,,7F2231,133
390,2,0087,,7F2231,134
391,2,0088,,7F2231,135
392,2,0089,,7F2231,136
393,2,008A,,7F2231,137
394,2,008B,,7F2231,138
395,2,008C,,7F2231,139
396,2,008D,,7F2231,140
397,2,008E,,7F2231,141
398,2,008F,,7F2231,142
399,2,0090,,7F2231,143
400,2,0091,,7F2231,144
401,2,0092,,7F2231,145
402,2,0093,,7F2231,146
403,2,0094,,7F2231,147
404,2,0095,,7F2231,148
405,2,0096,,7F2231,149
406,2,0097,,7F2231,150
407,2,0098,,7F2231,151
408,2,0099,,7F2231,152
409,2,009A,,7F2231,153
410,2,009B,,7F2231,154
411,2,009C,,7F2231,155
412,2,009D,,7F2231,156
413,2,009E,,7F2231,157
414,2,009F,,7F2231,158
415,2,00A0,,7F2231,159
416,2,00A1,,7F2231,160
417,2,00A2,,7F2231,161
418,2,00A3,,7F2231,162
419,2,00A4,,7F2231,163
420,2,00A5,,7F2231,164
421,2,00A6,,7F2231,165
422,2,00A7,,7F2231,166
423,2,00A8,,7F2231,167
424,2,00A9,,7F2231,168
425,2,00AA,,7F2231,169
426,2,00AB,,7F2231,170
427,2,00AC,,7F2231,171
428,2,00AD,,7F2231,172
429,2,00AE,,7F2231,173
430,2,00AF,,7F2231,174
431,2,00B0,,7F2231,175
432,2,00B1,,7F2231,176
433,2,00B2,,7F2231,177
434,2,00B3,,7F2231,178
435,2,00B4,,7F2231,179
436,2,00B5,,7F2231,180
437,2,00B6,,7F2231,181
438,2,00B7,,7F2231,182
439,2,00B8,,7F2231,183
440,2,00B9,,7F2231,184
441,2,00BA,,7F2231,185
442,2,00BB,,7F2231,186
443,2,00BC,,7F2231,187
444,2,00BD,,7F2231,188
445,2,00BE,,7F2231,189
446,2,00BF,,7F2231,190
447,2,00C0,,7F2231,191
448,2,00C1,,7F2231,192
449,2,00C2,,7F2231,193
450,2,00C3,,7F2231,194
451,2,00C4,,7F2231,195
452,2,00C5,,7F2231,196
453,2,00C6,,7F2231,197
454,2,00C7,,7F2231,198
455,2,00C8,,7F2231,199
456,2,00C9,,7F2231,200
457,2,00CA,,7F2231,201
458,2,00CB,,7F2231,202
459,2,00CC,,7F2231,203
460,2,00CD,,7F2231,204
461,2,00CE,,7F2231,205
462,2,00CF,,7F2231,206
463,2,00D0,,7F2231,207
464,2,00D1,,7F2231,208
465,2,00D2,,7F2231,209
466,2,00D3,,7F2231,210
467,2,00D4,,7F2231,211
468,2,00D5,,7F2231,212
469,2,00D6,,7F2231,213
470,2,00D7,,7F2231,214
471,2,00D8,,7F2231,215
472,2,00D9,,7F2231,216
473,2,00DA,,7F2231,217
474,2,00DB,,7F2231,218
475,2,00DC,,7F2231,219
476,2,00DD,,7F2231,220
477,2,00DE,,7F2231,221
478,2,00DF,,7F2231,222
479,2,00E0,,7F2231,223
480,2,00E1,,7F2231,224
481,2,00E2,,7F2231,225
482,2,00E3,,7F2231,226
483,2,00E4,,7F2231,227
484,2,00E5,,7F2231,228
485,2,00E6,,7F2231,229
486,2,00E7,,7F2231,230
487,2,00E8,,7F2231,231
488,2,00E9,,7F2231,232
489,2,00EA,,7F2231,233
490,2,00EB,,7F2231,234
491,2,00EC,,7F2231,235
492,2,00ED,,7F2231,236
493,2,00EE,,7F2231,237
494,2,00EF,,7F2231,238
495,2,00F0,,7F2231,239
496,2,00F1,,7F2231,240
497,2,00F2,,7F2231,241
498,2,00F3,,7F2231,242
499,2,00F4,,7F2231,243
500,2,00F5,,7F2231,244
501,2,00F6,,7F2231,245
502,2,00F7,,7F2231,246
503,2,00F8,,7F2231,247
504,2,00F9,,7F2231,248
505,2,00FA,,7F2231,249
506,2,00FB,,7F2231,250
507,2,00FC,,7F2231,251
508,2,00FD,,7F2231,252
509,2,00FE,,7F2231,253
510,2,00FF,,7F2231,254
